Parent ID,Item Type,Parent Document,Child ID,Item Type,Child Document
MASTER-59964,User Requirement,URSPPBTE,MASTER-60918,System Requirement,HAFP
MASTER-59964,User Requirement,URSPPBTE,MASTER-51530,System Requirement,HAFQ
MASTER-59964,User Requirement,URSPPBTE,MASTER-50870,System Requirement,HAFQ
MASTER-59964,User Requirement,URSPPBTE,MASTER-50871,System Requirement,HAFQ
MASTER-59964,User Requirement,URSPPBTE,MASTER-51028,System Requirement,HAFQ
MASTER-59964,User Requirement,URSPPBTE,MASTER-51032,System Requirement,HAFQ
MASTER-59964,User Requirement,URSPPBTE,MASTER-51147,System Requirement,HAFQ
MASTER-59964,User Requirement,URSPPBTE,MASTER-60918,System Requirement,HAFQ
MASTER-59964,User Requirement,URSPPBTE,MASTER-51530,System Requirement,HAFS
MASTER-59964,User Requirement,URSPPBTE,MASTER-60918,System Requirement,HAFS
MASTER-59964,User Requirement,URSPPBTE,MASTER-51530,System Requirement,HAFT
MASTER-59964,User Requirement,URSPPBTE,MASTER-60918,System Requirement,HAFT
MASTER-59964,User Requirement,URSPPBTE,MASTER-51530,System Requirement,HAFU
MASTER-59964,User Requirement,URSPPBTE,MASTER-51147,System Requirement,HAFU
MASTER-59964,User Requirement,URSPPBTE,MASTER-60918,System Requirement,HAFU
MASTER-61597,User Requirement,URSPPBTE,MASTER-17131,System Requirement,SyBTE
MASTER-61597,User Requirement,URSPPBTE,MASTER-17131,System Requirement,SyCIC
MASTER-61601,User Requirement,URSPPBTE,MASTER-17474,System Requirement,SyBTE
MASTER-61602,User Requirement,URSPPBTE,MASTER-17518,System Requirement,SyBTE
MASTER-61602,User Requirement,URSPPBTE,MASTER-17518,System Requirement,SyCIC
MASTER-61604,User Requirement,URSPPBTE,MASTER-51530,System Requirement,HAFP
MASTER-61604,User Requirement,URSPPBTE,MASTER-19242,System Requirement,HAFP
MASTER-61604,User Requirement,URSPPBTE,MASTER-42154,System Requirement,HAFP
MASTER-61604,User Requirement,URSPPBTE,MASTER-42159,System Requirement,HAFP
MASTER-61604,User Requirement,URSPPBTE,MASTER-50866,System Requirement,HAFP
MASTER-61604,User Requirement,URSPPBTE,MASTER-62848,System Requirement,HAFP
MASTER-61604,User Requirement,URSPPBTE,MASTER-51530,System Requirement,HAFQ
MASTER-61604,User Requirement,URSPPBTE,MASTER-19242,System Requirement,HAFQ
MASTER-61604,User Requirement,URSPPBTE,MASTER-42154,System Requirement,HAFQ
MASTER-61604,User Requirement,URSPPBTE,MASTER-42159,System Requirement,HAFQ
MASTER-61604,User Requirement,URSPPBTE,MASTER-50866,System Requirement,HAFQ
MASTER-61604,User Requirement,URSPPBTE,MASTER-62848,System Requirement,HAFQ
MASTER-61604,User Requirement,URSPPBTE,MASTER-51530,System Requirement,HAFS
MASTER-61604,User Requirement,URSPPBTE,MASTER-19242,System Requirement,HAFS
MASTER-61604,User Requirement,URSPPBTE,MASTER-42154,System Requirement,HAFS
MASTER-61604,User Requirement,URSPPBTE,MASTER-42159,System Requirement,HAFS
MASTER-61604,User Requirement,URSPPBTE,MASTER-50866,System Requirement,HAFS
MASTER-61604,User Requirement,URSPPBTE,MASTER-62848,System Requirement,HAFS
MASTER-61604,User Requirement,URSPPBTE,MASTER-51530,System Requirement,HAFT
MASTER-61604,User Requirement,URSPPBTE,MASTER-19242,System Requirement,HAFT
MASTER-61604,User Requirement,URSPPBTE,MASTER-42154,System Requirement,HAFT
MASTER-61604,User Requirement,URSPPBTE,MASTER-42159,System Requirement,HAFT
MASTER-61604,User Requirement,URSPPBTE,MASTER-50866,System Requirement,HAFT
MASTER-61604,User Requirement,URSPPBTE,MASTER-62848,System Requirement,HAFT
MASTER-61604,User Requirement,URSPPBTE,MASTER-51530,System Requirement,HAFU
MASTER-61604,User Requirement,URSPPBTE,MASTER-19242,System Requirement,HAFU
MASTER-61604,User Requirement,URSPPBTE,MASTER-42154,System Requirement,HAFU
MASTER-61604,User Requirement,URSPPBTE,MASTER-42159,System Requirement,HAFU
MASTER-61604,User Requirement,URSPPBTE,MASTER-50866,System Requirement,HAFU
MASTER-61604,User Requirement,URSPPBTE,MASTER-62848,System Requirement,HAFU
MASTER-61607,User Requirement,URSPPBTE,MASTER-64684,System Requirement,HAFP
MASTER-61607,User Requirement,URSPPBTE,MASTER-64684,System Requirement,HAFQ
MASTER-61607,User Requirement,URSPPBTE,MASTER-64684,System Requirement,HAFS
MASTER-61607,User Requirement,URSPPBTE,MASTER-64684,System Requirement,HAFT
MASTER-61607,User Requirement,URSPPBTE,MASTER-64684,System Requirement,HAFU
MASTER-61622,User Requirement,URSPPBTE,MASTER-17268,System Requirement,SyBTE
MASTER-64368,User Requirement,URSPPBTE,MASTER-63153,System Requirement,Inspire
MASTER-64368,User Requirement,URSPPBTE,MASTER-63155,System Requirement,Inspire
MASTER-64368,User Requirement,URSPPBTE,MASTER-63164,System Requirement,Inspire
MASTER-64368,User Requirement,URSPPBTE,MASTER-63165,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63139,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63141,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63142,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63144,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63145,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63146,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63148,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63149,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63151,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63152,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63156,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63157,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63158,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63160,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63161,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63167,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63168,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63169,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63170,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63172,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63173,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63175,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63176,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-64306,System Requirement,Inspire
MASTER-73071,User Requirement,URSPPBTE,MASTER-63147,System Requirement,Inspire
MASTER-73072,User Requirement,URSPPBTE,MASTER-20174,System Requirement,SyBTE
MASTER-73072,User Requirement,URSPPBTE,MASTER-20174,System Requirement,SyCIC
MASTER-73073,User Requirement,URSPPBTE,MASTER-75377,System Requirement,Inspire
MASTER-73073,User Requirement,URSPPBTE,MASTER-75378,System Requirement,Inspire
MASTER-73073,User Requirement,URSPPBTE,UTICA-24666,System Requirement,Inspire
GENESIS-8189,User Requirement,URSPPBTE,MASTER-20065,System Requirement,SyBTE
GENESIS-8189,User Requirement,URSPPBTE,MASTER-20065,System Requirement,SyCIC
MASTER-64984,User Requirement,URSThrive,MASTER-50449,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50450,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50451,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50452,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50454,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50456,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50489,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50490,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50491,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50493,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50494,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50495,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50497,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50498,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50499,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50500,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50502,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50503,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50504,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50505,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50506,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50507,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50509,System Requirement,Thrive
MASTER-64984,User Requirement,URSThrive,MASTER-50511,System Requirement,Thrive
MASTER-64989,User Requirement,URSThrive,MASTER-16490,System Requirement,Thrive
MASTER-64989,User Requirement,URSThrive,MASTER-16491,System Requirement,Thrive
MASTER-64989,User Requirement,URSThrive,MASTER-16499,System Requirement,Thrive
MASTER-64989,User Requirement,URSThrive,MASTER-16501,System Requirement,Thrive
MASTER-64989,User Requirement,URSThrive,MASTER-16502,System Requirement,Thrive
MASTER-64989,User Requirement,URSThrive,MASTER-16503,System Requirement,Thrive
MASTER-64989,User Requirement,URSThrive,MASTER-16510,System Requirement,Thrive
MASTER-64989,User Requirement,URSThrive,MASTER-16514,System Requirement,Thrive
MASTER-64989,User Requirement,URSThrive,MASTER-16520,System Requirement,Thrive
MASTER-64989,User Requirement,URSThrive,MASTER-16521,System Requirement,Thrive
MASTER-64990,User Requirement,URSThrive,MASTER-16489,System Requirement,Thrive
MASTER-64990,User Requirement,URSThrive,MASTER-16499,System Requirement,Thrive
MASTER-64990,User Requirement,URSThrive,MASTER-16501,System Requirement,Thrive
MASTER-64990,User Requirement,URSThrive,MASTER-16502,System Requirement,Thrive
MASTER-64990,User Requirement,URSThrive,MASTER-16503,System Requirement,Thrive
MASTER-64990,User Requirement,URSThrive,MASTER-16510,System Requirement,Thrive
MASTER-64990,User Requirement,URSThrive,MASTER-16514,System Requirement,Thrive
MASTER-64990,User Requirement,URSThrive,MASTER-16520,System Requirement,Thrive
MASTER-64990,User Requirement,URSThrive,MASTER-16521,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-16494,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-16495,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-16500,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-16507,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-16510,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-16512,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-16515,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-16516,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-16517,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-16518,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-16520,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-16521,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-51247,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-51249,System Requirement,Thrive
MASTER-64991,User Requirement,URSThrive,MASTER-51250,System Requirement,Thrive
MASTER-64992,User Requirement,URSThrive,MASTER-16492,System Requirement,Thrive
MASTER-64992,User Requirement,URSThrive,MASTER-16504,System Requirement,Thrive
MASTER-64992,User Requirement,URSThrive,MASTER-16505,System Requirement,Thrive
MASTER-64992,User Requirement,URSThrive,MASTER-16511,System Requirement,Thrive
MASTER-64994,User Requirement,URSThrive,MASTER-16578,System Requirement,Thrive
MASTER-64994,User Requirement,URSThrive,MASTER-16584,System Requirement,Thrive
MASTER-64994,User Requirement,URSThrive,MASTER-16585,System Requirement,Thrive
MASTER-64994,User Requirement,URSThrive,MASTER-16588,System Requirement,Thrive
MASTER-64994,User Requirement,URSThrive,MASTER-16589,System Requirement,Thrive
MASTER-64994,User Requirement,URSThrive,MASTER-50118,System Requirement,Thrive
MASTER-64995,User Requirement,URSThrive,MASTER-16581,System Requirement,Thrive
MASTER-64995,User Requirement,URSThrive,MASTER-16582,System Requirement,Thrive
MASTER-64995,User Requirement,URSThrive,MASTER-16584,System Requirement,Thrive
MASTER-64995,User Requirement,URSThrive,MASTER-16585,System Requirement,Thrive
MASTER-64995,User Requirement,URSThrive,MASTER-16586,System Requirement,Thrive
MASTER-64995,User Requirement,URSThrive,MASTER-16591,System Requirement,Thrive
MASTER-64995,User Requirement,URSThrive,MASTER-16592,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16529,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16530,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16533,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16534,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16535,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16540,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16544,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16547,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16549,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16550,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16551,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16552,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16553,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16557,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16561,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16564,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16567,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16569,System Requirement,Thrive
MASTER-64999,User Requirement,URSThrive,MASTER-16570,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16529,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16530,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16532,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16535,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16540,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16544,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16547,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16549,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16550,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16551,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16552,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16553,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16557,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16561,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16564,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16567,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16569,System Requirement,Thrive
MASTER-65000,User Requirement,URSThrive,MASTER-16570,System Requirement,Thrive
MASTER-65001,User Requirement,URSThrive,MASTER-16537,System Requirement,Thrive
MASTER-65001,User Requirement,URSThrive,MASTER-16538,System Requirement,Thrive
MASTER-65001,User Requirement,URSThrive,MASTER-16529,System Requirement,Thrive
MASTER-65001,User Requirement,URSThrive,MASTER-16530,System Requirement,Thrive
MASTER-65001,User Requirement,URSThrive,MASTER-16544,System Requirement,Thrive
MASTER-65001,User Requirement,URSThrive,MASTER-16548,System Requirement,Thrive
MASTER-65001,User Requirement,URSThrive,MASTER-16565,System Requirement,Thrive
MASTER-65001,User Requirement,URSThrive,MASTER-16566,System Requirement,Thrive
MASTER-65001,User Requirement,URSThrive,MASTER-16569,System Requirement,Thrive
MASTER-65001,User Requirement,URSThrive,MASTER-16570,System Requirement,Thrive
MASTER-65003,User Requirement,URSThrive,MASTER-51252,System Requirement,Thrive
MASTER-65003,User Requirement,URSThrive,MASTER-51255,System Requirement,Thrive
MASTER-65003,User Requirement,URSThrive,MASTER-51256,System Requirement,Thrive
MASTER-65003,User Requirement,URSThrive,MASTER-51257,System Requirement,Thrive
MASTER-65003,User Requirement,URSThrive,MASTER-51259,System Requirement,Thrive
MASTER-65003,User Requirement,URSThrive,MASTER-51262,System Requirement,Thrive
MASTER-65003,User Requirement,URSThrive,MASTER-51263,System Requirement,Thrive
MASTER-65003,User Requirement,URSThrive,MASTER-51264,System Requirement,Thrive
MASTER-65003,User Requirement,URSThrive,MASTER-51266,System Requirement,Thrive
MASTER-65003,User Requirement,URSThrive,MASTER-51267,System Requirement,Thrive
MASTER-65003,User Requirement,URSThrive,MASTER-51269,System Requirement,Thrive
MASTER-65005,User Requirement,URSThrive,MASTER-16726,System Requirement,Thrive
MASTER-65006,User Requirement,URSThrive,MASTER-16728,System Requirement,Thrive
MASTER-65007,User Requirement,URSThrive,MASTER-50478,System Requirement,Thrive
MASTER-65007,User Requirement,URSThrive,MASTER-50479,System Requirement,Thrive
MASTER-65007,User Requirement,URSThrive,MASTER-50554,System Requirement,Thrive
MASTER-65007,User Requirement,URSThrive,MASTER-50559,System Requirement,Thrive
MASTER-65011,User Requirement,URSThrive,MASTER-49268,System Requirement,Thrive
MASTER-65011,User Requirement,URSThrive,MASTER-56840,System Requirement,Thrive
MASTER-65011,User Requirement,URSThrive,MASTER-56841,System Requirement,Thrive
MASTER-65011,User Requirement,URSThrive,MASTER-56842,System Requirement,Thrive
MASTER-65013,User Requirement,URSThrive,MASTER-50129,System Requirement,Thrive
MASTER-65013,User Requirement,URSThrive,MASTER-50131,System Requirement,Thrive
MASTER-65013,User Requirement,URSThrive,MASTER-50132,System Requirement,Thrive
MASTER-65013,User Requirement,URSThrive,MASTER-16640,System Requirement,Thrive
MASTER-65013,User Requirement,URSThrive,MASTER-16641,System Requirement,Thrive
MASTER-65013,User Requirement,URSThrive,MASTER-16648,System Requirement,Thrive
MASTER-65013,User Requirement,URSThrive,MASTER-16650,System Requirement,Thrive
MASTER-65013,User Requirement,URSThrive,MASTER-16651,System Requirement,Thrive
MASTER-65013,User Requirement,URSThrive,MASTER-16652,System Requirement,Thrive
